event_id,eventstatus,agent_id
27263156,Planned,495
27266811,Planned,495
27266906,Planned,455
27267090,Planned,485
27267131,Planned,505
27268090,AEP Review Complete,395
27268225,Planned,262
27268434,AEP Review Complete,206
27268483,Planned,329
27268646,Planned,475
27268760,Planned,399
27269098,Planned,374
27269275,Planned,82
27269288,Planned,441
27269391,Planned,443
27269966,Planned,427
27270582,Planned,129
27271108,AEP Review Complete,441
27271127,Planned,329
27271323,Planned,36
27271539,Planned,36
27271876,Planned,36
27271912,Planned,413
27272043,Planned,260
27272159,Inprogress,505
27272478,Planned,495
27273152,Planned,36
27273420,Planned,441
27273489,Planned,501
27273574,Planned,129
27273667,Planned,505
27273697,Planned,441
27274323,Planned,206
27274806,Planned,260
27274922,Planned,443
27274946,Planned,333
27275004,Planned,36
27278824,Planned,329
27278826,Planned,356
27278857,Planned,475
27279138,Planned,395
27279389,Planned,395
27279409,Planned,480
27282658,Planned,427
27282778,Planned,374
27282780,Planned,475
27282857,Planned,31
27282971,Planned,377
27283127,Planned,329
27283285,AEP Review Complete,324
27283310,Planned,377
27283549,Planned,501
27283627,Planned,356
27283667,Planned,81
27283811,Planned,356
27283866,Planned,356
27284070,Planned,36
27284071,Planned,329
27284253,Planned,418
27284519,Planned,480
27286535,Planned,441
27286667,Planned,82
27287007,Planned,116
27287011,Planned,116
27288395,Planned,324
27288636,Planned,501
27293152,Planned,129
27293586,Planned,31
27294578,Planned,501
27294873,Planned,329
27297761,AEP Review Complete,505
27302540,Planned,356
27304835,Planned,441
27305659,Planned,129
27305694,Planned,82
27305705,Planned,74
27305754,Planned,116
27305770,Planned,441
27305800,Planned,369
27305888,Planned,71
27305917,Planned,363
27306006,Planned,82
27306013,Planned,81
27306110,Planned,374
27306208,Planned,441
27306258,Planned,341
27306336,Planned,36
27306436,Planned,31
27306448,Planned,220
27306475,Planned,333
27306488,Inprogress,129
27306491,Planned,220
27306629,Planned,82
27306637,Cancelled,36
27306660,Planned,441
27306691,Planned,200
27306695,Planned,206
27306696,Planned,341
27306711,Planned,79
27306735,Planned,82
27306788,Planned,129
27306887,Planned,31
27306937,Planned,356
27306946,Planned,260
27306982,Planned,260
27307013,Planned,441
27307033,Planned,79
27307145,Planned,81
27307207,Planned,485
27307212,Planned,116
27307291,Planned,129
27307319,Planned,82
27307529,Planned,82
27307544,Planned,36
27307595,Planned,262
27307617,Planned,31
27307644,Planned,206
27307670,Planned,220
27307680,Planned,206
27307698,Cancelled,441
27307699,Planned,220
27307710,Planned,129
27307717,Planned,220
27307720,Attempt 1,82
27307762,Planned,36
27307769,Planned,129
27307790,Planned,31
27307818,Planned,357
27307871,Planned,441
27307916,Planned,369
27307966,Planned,260
27308059,Planned,356
27308063,Planned,379
27308100,Planned,475
27308175,Planned,279
27308338,Cancelled,356
27308518,Cancelled,82
27308563,Planned,297
27308565,Planned,81
27308575,Planned,116
27308576,Planned,423
27308590,Planned,409
27308613,Planned,399
27308614,Planned,129
27308622,Planned,206
27308627,Planned,391
27308671,Planned,71
27308759,Planned,116
27308786,Cancelled,31
27308902,Planned,386
27308905,Planned,279
27308909,Planned,82
27308930,Planned,129
27309005,Planned,369
27309050,Planned,36
27309075,AEP Review Complete,406
27309120,Planned,36
27309162,Planned,220
27309190,Planned,441
27309212,Planned,82
27309456,Planned,210
27309481,Planned,71
27309541,Planned,71
27309579,Planned,71
27309687,Planned,31
27309724,Planned,71
27309984,Planned,81
27310042,Planned,36
27310143,Planned,365
27310260,Planned,441
27310336,Cancelled,379
27310339,Planned,281
27310348,Planned,82
27310354,Planned,129
27310730,Planned,365
27311336,Planned,377
27312468,Planned,129
27312654,Planned,79
27315535,Planned,441
27315800,Planned,200
27316134,Planned,441
27316879,Planned,356
27317161,Planned,31
27317595,Planned,129
27317597,Inprogress,82
27317899,Planned,36
27318104,Planned,36
27318195,Planned,441
27318694,Planned,116
27318722,Planned,333
27318894,Planned,31
27318979,Planned,82
27319052,Planned,441
27319316,Planned,310
27319423,Planned,129
27319704,Planned,374
27325587,Planned,31
27325925,Planned,31
27326294,Planned,74
27326464,Planned,36
27327152,Planned,395
27327916,AEP Review Complete,82
27328959,Planned,441
27329006,Planned,281
27329311,Planned,279
27329417,Planned,279
27330706,Planned,129
27330809,Planned,31
27330837,Planned,82
27330925,Planned,279
27331208,Planned,31
27331508,Planned,377
27332478,Planned,505
27333267,Planned,74
27333329,Cancelled,129
27333892,Planned,441
27335939,Planned,82
27335977,Planned,333
27336849,Cancelled,395
27337487,Planned,363
27338683,Inprogress,505
27338701,Planned,31
27338904,Planned,206
27339087,Planned,281
27339635,Planned,441
27339787,Planned,200
27339790,Planned,495
27340336,Planned,206
27340483,Planned,129
27340598,Planned,475
27340960,Planned,475
27341224,Planned,260
27341954,Planned,260
27342078,Planned,200
27352773,Planned,389
27353079,AEP Review Complete,82
27353492,Cancelled,260
27353805,Planned,260
27354209,Planned,200
27354328,Planned,82
27354398,Planned,480
27354411,Planned,441
27354476,Planned,333
27354683,Planned,485
27355095,AEP Review Complete,206
27355164,Cancelled,505
27355621,Planned,31
27356926,Planned,260
27357317,Planned,129
27357939,Planned,82
27358061,Planned,441
27358158,Planned,441
27358328,Planned,129
27358525,Planned,31
27358598,Planned,82
27360052,AEP Review Complete,341
27360757,Planned,501
27362028,Planned,505
27362232,Planned,505
27362767,Planned,129
27362850,Planned,36
27362907,Planned,260
27363488,Planned,82
27365294,Planned,363
27365393,Planned,495
27366881,Planned,31
27367487,Planned,475
27367898,Planned,395
27368007,Planned,441
27368036,Planned,71
27368096,Planned,296
27368162,Planned,356
27368364,Planned,441
27368440,Planned,427
27368484,Attempt 1,505
27368705,Planned,480
27368749,Planned,260
27368911,Planned,36
27369116,Planned,475
27369193,Planned,505
27369568,Planned,356
27369662,Planned,395
27369702,Planned,333
27369722,AEP Review Complete,206
27369833,AEP Review Complete,206
27370368,AEP Review Complete,219
27371165,Planned,427
27371521,Planned,206
27371940,AEP Review Complete,441
27372598,Planned,505
27380587,Cancelled,129
27381280,Planned,82
27381396,Planned,495
27381707,Planned,71
27383600,Planned,31
27385464,Planned,82
27386861,Planned,129
27388352,Planned,505
27388710,Planned,71
27388978,Planned,279
27389163,Planned,505
27389406,Planned,129
27389628,Planned,505
27389763,Planned,441
27390731,Planned,505
27391510,Planned,505
27392034,Planned,31
27392101,Inprogress,406
27392879,Planned,129
27394392,Planned,82
27394435,Planned,480
27394818,Cancelled,36
27395028,Planned,356
27395063,Planned,260
27395525,Planned,441
27397469,Planned,374
27399620,Inprogress,406
27399639,Planned,356
27400418,Planned,31
27400808,Attempt 1,395
27400981,Planned,356
27401017,Planned,505
27401565,Planned,477
27401946,Planned,129
27402374,Planned,31
27402648,Planned,31
27402838,Planned,31
27403364,Attempt 1,505
27403432,AEP Review Complete,324
27403482,Planned,475
27404519,Planned,374
27405443,Planned,505
27417512,Planned,82
27419191,Planned,505
27419599,Planned,395
27420632,Planned,427
27421583,Cancelled,36
27423178,Planned,279
27424119,Planned,31
27424505,Planned,441
27424514,Planned,296
27424797,Planned,356
27425151,Planned,475
27425203,Planned,74
27426117,AEP Review Complete,505
27426148,Planned,36
27429115,AEP Review Complete,395
27430805,Planned,505
27431516,Planned,385
27431738,Planned,324
27432451,Planned,281
27433334,Planned,31
27433944,Planned,441
27434204,Planned,505
27435111,Planned,341
27435627,Planned,427
27447382,AEP Review Complete,395
27447633,Planned,441
27447661,Planned,36
27447901,Planned,262
27448423,Planned,260
27448567,AEP Review Complete,505
27449300,Planned,36
27450001,Planned,219
27450122,Planned,260
27450139,Cancelled,495
27450191,Cancelled,441
27450327,AEP Review Complete,406
27451330,Planned,395
27451489,Planned,441
27452898,Planned,441
27453803,Planned,501
27453834,Planned,395
27453947,Planned,206
27454128,Planned,219
27454862,Planned,374
27455202,Planned,441
27455856,Planned,219
27456422,Planned,495
27470687,Planned,36
27477480,Cancelled,441
27482571,Planned,395
27488430,Planned,341
27488989,Planned,505
27489153,Cancelled,447
27489167,Planned,505
27489228,Planned,495
27500583,Planned,427
27502830,Planned,129
27502935,Planned,341
27503063,Planned,81
27503114,Planned,495
27503789,Planned,260
27505329,Planned,505
27505512,Planned,495
27506196,Planned,81
27508798,Planned,36
27509395,Planned,427
27511186,Planned,206
27511223,Planned,306
27513962,AEP Review Complete,505
27515259,Planned,81
27515535,Cancelled,82
27516550,Planned,36
27516714,Cancelled,324
27516922,Planned,505
27543499,Planned,374
27543950,Planned,441
27547267,Planned,31
27550535,Planned,480
27555790,Planned,129
27556233,Planned,502
27557083,Planned,441
27558535,Planned,480
27558823,Planned,505
27558884,Inprogress,406
27559550,Planned,480
27573066,Planned,505
27573157,Planned,262
27574410,Planned,129
27574417,Planned,505
27574619,Planned,129
27574974,Planned,505
27575075,Planned,31
27576135,Planned,441
27576220,Planned,129
27576330,Planned,505
27577215,Planned,427
27577320,Planned,129
27579455,Cancelled,480
27579621,Planned,31
27580061,Planned,36
27580081,Inprogress,406
27582334,Planned,441
27589497,Planned,505
27589602,Planned,129
27589747,Planned,260
27590430,Planned,31
27590627,Planned,129
27590907,Planned,129
27591329,Planned,31
27591653,Planned,441
27593463,Planned,427
27608274,Planned,129
27608818,Planned,129
27609854,Planned,441
27610101,Planned,36
27610240,AEP Review Complete,324
27611075,AEP Review Complete,262
27611259,AEP Review Complete,262
27612763,Planned,219
27612769,Planned,31
27613855,AEP Review Complete,324
27616554,Planned,262
27616602,Planned,374
27618188,Planned,406
27631405,Planned,36
27631663,Planned,31
27632170,Planned,129
27635004,Planned,31
27635461,Planned,31
27635721,Planned,333
27636934,Planned,129
27637310,Planned,31
27637390,Planned,129
27637528,Planned,441
27637577,Planned,31
27638641,Planned,441
27638780,Planned,31
27639136,Planned,219
27639184,Planned,129
27639258,Planned,441
27639298,Planned,505
27639321,Planned,129
27639408,Planned,31
27639525,Planned,441
27639615,Planned,31
27639721,Planned,31
27639819,Planned,129
27639957,Cancelled,129
27639977,Planned,441
27640459,Planned,31
27640498,Planned,129
27640656,Attempt 1,219
27640669,Planned,31
27640840,Planned,219
27640846,Planned,441
27641049,AEP Review Complete,324
27641106,Planned,505
27641128,Planned,129
27641186,Planned,31
27641316,Cancelled,441
27641339,Planned,206
27641527,Planned,441
27641579,Planned,31
27641793,Planned,31
27641981,Planned,129
27642197,Planned,441
27642325,Planned,129
27642361,Planned,31
27642578,Planned,406
27642758,Planned,31
27642854,Planned,333
27642855,Planned,441
27642892,Planned,281
27643003,Planned,31
27643086,Planned,129
27643100,Planned,341
27643266,Planned,31
27643355,Planned,129
27643558,Planned,31
27643707,Planned,31
27643803,Planned,441
27644155,Cancelled,129
27644271,Planned,31
27644375,Planned,441
27644513,Planned,427
27644569,Planned,316
27644628,Planned,31
27644834,Planned,129
27645105,Planned,206
27645124,Planned,31
27645374,Planned,441
27645550,Planned,324
27645800,Planned,129
27645888,Planned,31
27646022,Planned,441
27646095,Cancelled,129
27646114,Planned,441
27646157,Planned,383
27646241,Planned,129
27646923,Planned,281
27647113,Planned,31
27647260,Planned,441
27647537,AEP Review Complete,206
27647959,Planned,441
27648033,Planned,333
27648199,Planned,31
27648311,Planned,129
27648696,Planned,383
27648937,Planned,36
27649599,Planned,129
27649769,Planned,441
27650479,Planned,31
27650521,Cancelled,441
27650575,Planned,129
27651567,Planned,31
27653342,Planned,441
27653356,Planned,129
27656003,Planned,31
27656010,Planned,333
27656246,AEP Review Complete,262
27663945,Planned,441
27667752,Planned,129
27670348,Planned,219
27672222,Planned,262
27673570,Planned,262
27674139,Planned,262
27675171,Planned,219
27675764,Planned,31
27676938,Planned,441
27677998,Planned,219
27678538,Cancelled,395
27680506,Planned,441
27682235,Planned,341
27687399,AEP Review Complete,324
27690950,Planned,324
27691016,Planned,262
27691923,Planned,374
27694527,Planned,31
27695495,Planned,260
27696266,Planned,129
27698557,Planned,129
27699284,Planned,262
27700785,Planned,129
27701636,Planned,441
27702498,Planned,395
27702761,Planned,31
27702781,AEP Review Complete,262
27702852,Cancelled,262
27703340,Planned,441
27704038,Planned,262
27709677,Planned,206
27711041,Planned,31
27720313,Planned,129
27722382,AEP Review Complete,262
27722830,Planned,333
27722973,Cancelled,36
27723241,Planned,129
27723439,Planned,479
27723898,Planned,441
27724081,Planned,206
27725007,Planned,36
27726402,AEP Review Complete,505
27726548,Planned,31
27728137,Cancelled,206
27731008,Planned,260
27731191,Planned,129
27732549,Planned,441
27747856,Planned,36
27755736,Planned,441
27756456,AEP Review Complete,206
27757617,Planned,31
27759890,Planned,129
27763816,AEP Review Complete,262
27778176,Planned,505
27778295,Planned,480
27778406,AEP Review Complete,324
27779473,Cancelled,129
27782516,Attempt 1,505
27782575,Planned,341
27782873,Planned,441
27783252,Planned,406
27791089,Planned,129
27794441,Planned,129
27794889,Planned,262
27795099,Attempt 1,31
27795422,Planned,260
27795539,Planned,441
27795569,Planned,129
27796638,Planned,324
27796646,Planned,129
27797487,AEP Review Complete,324
27799266,Planned,36
27800026,Planned,324
27817516,AEP Review Complete,82
27818478,Planned,31
27819951,Planned,324
27820235,Planned,441
27820787,Planned,31
27821257,Planned,505
27821465,Planned,412
27821498,Planned,505
27821837,Held,479
27822344,Planned,505
27823417,Planned,480
27823442,Planned,480
27823922,Planned,129
27825968,Planned,441
27826367,Planned,406
27826593,Planned,31
27826819,Planned,206
27831751,Planned,206
27833839,Planned,427
27835120,Planned,129
27835279,Planned,374
27835370,Planned,36
27835503,Planned,441
27835771,Planned,443
27835908,Planned,505
27836636,Planned,427
27838862,Planned,505
27839540,Planned,206
27850142,AEP Review Complete,324
27851151,Planned,206
27851176,Planned,206
27851627,Planned,31
27852029,Planned,406
27852579,Planned,206
27852799,Planned,427
27855381,Planned,441
27857626,Planned,479
27858269,Planned,129
27859482,Planned,479
27860111,Planned,31
27860635,Planned,395
27862704,Planned,374
27863080,Planned,441
27864090,Planned,324
27864596,Planned,479
27865573,Planned,480
27868572,Cancelled,129
27868978,Planned,36
27872521,Planned,260
27888049,Planned,129
27894966,Planned,31
27899644,Planned,495
27903137,Planned,129
27903241,Planned,356
27903546,Planned,260
27906727,Planned,129
27909757,Planned,260
27910510,Planned,260
27910678,Planned,427
27910746,Planned,129
27911734,Planned,260
27924360,Planned,480
27925666,Planned,480
27927092,Planned,480
27929399,Cancelled,206
27932167,Planned,262
27935335,Planned,31
27941222,Planned,441
27959004,Planned,441
27964478,Planned,324
27965267,Planned,206
27968454,Planned,31
27969487,AEP Review Complete,324
27969847,Planned,505
27970867,AEP Review Complete,505
27972194,Planned,206
27975753,Planned,427
27984644,Cancelled,333
27985033,Planned,129
27985247,Planned,31
27985737,Planned,31
27986055,Planned,374
27986521,Planned,36
27986815,Planned,129
27990442,Planned,441
27998628,Planned,374
28002055,Planned,427
28002311,AEP Review Complete,324
28003659,Planned,262
28004925,Planned,505
28005010,Planned,505
28005868,Planned,505
28006031,Planned,129
28008938,Cancelled,36
28009939,Planned,129
28013318,Planned,129
28015623,Planned,129
28016298,Planned,505
28017249,Planned,260
28017633,AEP Review Complete,262
28030113,Attempt 2,505
28030124,Planned,36
28037001,Planned,31
28037052,Planned,441
28039907,Planned,427
28041611,Planned,260
28046586,Planned,505
28053416,Planned,505
28061500,Planned,395
28062506,Planned,395
28062693,Attempt 1,395
28064533,Planned,333
28077022,Planned,129
